Id_hecho,Nro_victimas,Fecha,Anio,Mes,Dia,Hora,Lugar_hecho,Tipo_calle,Calle,Cruce,Comuna,Long_x,Lat_y,Participantes,Victima,Acusado,Rol,Sexo,Edad,Fecha_fallecimiento,Franja_horaria
2018-0090,1,2018-08-18,2018,Agosto,18,10,27 DE FEBRERO AV. Y PERGAMINO,AVENIDA,27 DE FEBRERO AV.,Con_cruce,8,-58.43284809,-34.67051543,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,2018-08-18,Mañana
2018-0091,1,2018-08-19,2018,Agosto,19,18,AU PERITO MORENO KM 1.8 ALTURA BARRAGAN SENTIDO PBA,AUTOPISTA,AUTOPISTA PERITO MORENO,Con_cruce,9,-58.52280139,-34.63659934,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,23,2018-08-19,Noche
2018-0092,1,2018-08-20,2018,Agosto,20,8,CORDOBA AV. Y GASCON,AVENIDA,CORDOBA AV.,Con_cruce,14,-58.42336930,-34.59774487,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2018-08-20,Mañana
2018-0093,1,2018-08-20,2018,Agosto,20,8,15 DE NOVIEMBRE DE 1889 1513,CALLE,15 DE NOVIEMBRE DE 1889,Sin_cruce,1,-58.38691681,-34.63105973,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,24,2018-08-20,Mañana
2018-0094,1,2018-08-23,2018,Agosto,23,5,"SALGUERO, JERONIMO Y BERUTI",CALLE,"SALGUERO, JERONIMO",Con_cruce,14,-58.41169020,-34.58579880,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,32,2018-08-23,Madrugada
2018-0095,1,2018-08-26,2018,Agosto,26,0,"LACARRA AV. Y DELLEPIANE, LUIS, TTE. GRAL.",AVENIDA,LACARRA AV.,Con_cruce,9,-58.46739825,-34.65117757,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,FEMENINO,49,2018-08-26,Madrugada
2018-0096,1,2018-08-31,2018,Agosto,31,22,"AU HÉCTOR J. CÁMPORA Y ROCA, CNEL. AV.",AUTOPISTA,AUTOPISTA PRESIDENTE H?CTOR J. C?MPORA,Con_cruce,8,-58.44483258,-34.67152226,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,39,2018-08-31,Noche
2018-0097,1,2018-09-02,2018,Septiembre,2,10,AV. VARELA Y AV. INT. FRANCISCO RABANAL,AVENIDA,VARELA AV.,Con_cruce,8,-58.43254025,-34.66128115,AUTO-MOVIL,AUTO,OTRO,CONDUCTOR,FEMENINO,35,2018-09-02,Mañana
2018-0098,2,2018-09-09,2018,Septiembre,9,5,AV. GRAL. PAZ E/ FERRE Y BERON DE ASTRADA,AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,55,2018-09-09,Madrugada
2018-0098,2,2018-09-09,2018,Septiembre,9,5,AV. GRAL. PAZ E/ FERRE Y BERON DE ASTRADA,AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,8,-58.47199387,-34.69640164,AUTO-AUTO,AUTO,AUTO,PASAJERO_ACOMPAÑANTE,MASCULINO,54,2018-09-09,Madrugada
2018-0099,1,2018-09-12,2018,Septiembre,12,14,RIVADAVIA AV. Y PEDERNERA,AVENIDA,RIVADAVIA AV.,Con_cruce,7,-58.46411215,-34.62925068,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,18,2018-09-13,Tarde
2018-0100,1,2018-09-20,2018,Septiembre,20,10,ELVIRA RAWSON DE DELLEPIANE 150,AVENIDA,"RAWSON DE DELLEPIANE, ELVIRA AV.",Sin_cruce,1,-58.36217754,-34.62367156,MOTO-AUTO,MOTO,AUTO,No_data,FEMENINO,33,2018-09-20,Mañana
2018-0101,1,2018-09-21,2018,Septiembre,21,0,"PAZ, GRAL. AV. Y ZAPIOLA",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.48098594,-34.54073130,MULTIPLE,AUTO,MULTIPLE,CONDUCTOR,MASCULINO,42,2018-09-21,Madrugada
2018-0102,1,2018-09-21,2018,Septiembre,21,0,FAMATINA Y DIOGENES TABORDA,CALLE,FAMATINA,Con_cruce,4,-58.41083404,-34.64640709,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,20,2018-09-21,Madrugada
2018-0103,1,2018-09-27,2018,Septiembre,27,17,AV. CASTAÑARES Y BONORINO,AVENIDA,CASTA?ARES AV.,Con_cruce,7,-58.44609828,-34.64446729,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,1,2018-09-29,Tarde
2018-0104,1,2018-10-01,2018,Octubre,1,8,AU FRONDIZI 9 DE JULIO SUR Y AV. SUAREZ,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,Con_cruce,4,-58.37709334,-34.64035082,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,22,2018-10-01,Mañana
2018-0105,1,2018-10-03,2018,Octubre,3,18,NAZCA AV. Y RIVADAVIA AV.,AVENIDA,NAZCA AV.,Con_cruce,7,-58.46963952,-34.63070603,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,56,2018-10-03,Noche
2018-0106,1,2018-10-04,2018,Octubre,4,22,"FIGUEROA ALCORTA, PRES. AV. Y ECHEVERRIA",AVENIDA,"FIGUEROA ALCORTA, PRES. AV.",Con_cruce,13,-58.43674281,-34.55161027,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,27,2018-10-04,Noche
2018-0107,1,2018-10-06,2018,Octubre,6,14,RIVADAVIA AV. Y JUJUY AV.,AVENIDA,RIVADAVIA AV.,Con_cruce,3,-58.40596860,-34.61011987,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,62,2018-10-06,Tarde
2018-0108,1,2018-10-09,2018,Octubre,9,14,"DE LOS ITALIANOS AV. Y GUEMES, MACACHA",AVENIDA,DE LOS ITALIANOS AV.,Con_cruce,1,-58.36154069,-34.60463618,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,37,2018-10-10,Tarde
2018-0109,1,2018-10-10,2018,Octubre,10,22,"TUCUMAN Y ALEM, LEANDRO N. AV.",AVENIDA,TUCUMAN,Con_cruce,1,-58.37062179,-34.60066507,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,34,2018-10-10,Noche
2018-0110,1,2018-10-13,2018,Octubre,13,3,"CORRIENTES AV. Y GALLARDO, ANGEL AV.",AVENIDA,CORRIENTES AV.,Con_cruce,15,-58.43220014,-34.60207186,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,60,2018-10-14,Madrugada
2018-0111,1,2018-10-19,2018,Octubre,19,12,AU PERITO MORENO Y AV. EVA PERÓN SENTIDO CENTRO,AUTOPISTA,AUTOPISTA PERITO MORENO,Sin_cruce,9,-58.46958442,-34.64949724,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,28,2018-10-19,Tarde
2018-0112,1,2018-10-24,2018,Octubre,24,9,MUÑECAS Y SERRANO,CALLE,MU?ECAS,Con_cruce,15,-58.44671397,-34.59970903,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,FEMENINO,28,2018-10-24,Mañana
2018-0113,1,2018-10-25,2018,Octubre,25,11,"ARTIGAS, JOSE GERVASIO, GRAL. Y TRES ARROYOS",CALLE,"ARTIGAS, JOSE GERVASIO, GRAL.",Con_cruce,11,-58.47152163,-34.61474911,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,20,2018-10-25,Mañana
2018-0114,1,2018-10-30,2018,Octubre,30,2,SOLIS E INDEPENDENCIA AV.,AVENIDA,SOLIS,Con_cruce,1,-58.39032921,-34.61807951,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2018-10-30,Madrugada
2018-0115,1,2018-10-31,2018,Octubre,31,12,"BOSCH, VENTURA Y PAZ, GRAL. AV.",CALLE,"BOSCH, VENTURA",Con_cruce,9,-58.52887773,-34.64297861,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,42,2018-11-01,Tarde
2018-0116,1,2018-11-01,2018,Noviembre,1,10,"PAZ, GRAL. AV. 14800",AUTOPISTA,"PAZ, GRAL. AV.",Sin_cruce,8,-58.49371157,-34.67981324,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,48,2018-11-08,Mañana
2018-0117,1,2018-11-04,2018,Noviembre,4,8,AV. EVA PERÓN 5321,AVENIDA,"PERON, EVA AV.",Sin_cruce,9,-58.48266599,-34.66012327,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,30,2018-11-08,Mañana
2018-0118,1,2018-11-05,2018,Noviembre,5,14,"PERON, JUAN DOMINGO, TTE. GENERAL Y PUEYRREDON AV.",AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL",Con_cruce,3,-58.40612253,-34.60774301,PEATON-MOTO,PEATON,MOTO,PEATON,FEMENINO,80,2018-11-05,Tarde
2018-0119,1,2018-11-05,2018,Noviembre,5,22,RABANAL Y SAN PEDRITO,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.",Con_cruce,8,-58.43613623,-34.66292532,PEATON-SD,PEATON,No_data,PEATON,FEMENINO,32,2018-11-06,Noche
2018-0120,1,2018-11-09,2018,Noviembre,9,13,MONROE Y ALVAREZ THOMAS AV.,AVENIDA,MONROE,Con_cruce,12,-58.48250732,-34.57208238,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,51,2018-11-20,Tarde
2018-0121,1,2018-11-09,2018,Noviembre,9,16,RIVADAVIA AV. Y MANZONI,AVENIDA,RIVADAVIA AV.,Con_cruce,10,-58.49945705,-34.63743280,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,72,2018-11-09,Tarde
2018-0122,1,2018-11-12,2018,Noviembre,12,1,AU DELLEPIANE LUIS TTE. GRAL. Y LARRAZABAL,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,Con_cruce,8,-58.47743966,-34.67233407,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,33,2018-11-12,Madrugada
2018-0123,1,2018-11-12,2018,Noviembre,12,3,"PAZ, GRAL. AV. Y PERON, EVA AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,9,-58.50251790,-34.67450313,AUTO-SD,AUTO,No_data,CONDUCTOR,MASCULINO,25,2018-11-12,Madrugada
2018-0124,1,2018-11-15,2018,Noviembre,15,19,AU PERITO MORENO Y RESERVISTAS ARGENTINOS,AUTOPISTA,AUTOPISTA PERITO MORENO,Sin_cruce,9,-58.52144411,-34.63682499,CARGAS-CARGAS,CARGAS,CARGAS,CONDUCTOR,MASCULINO,44,2018-11-15,Noche
2018-0125,1,2018-11-16,2018,Noviembre,16,21,SAENZ AV. Y VENTANA,AVENIDA,SAENZ AV.,Con_cruce,4,-58.41650465,-34.65084045,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,29,2018-11-17,Noche
2018-0126,1,2018-11-18,2018,Noviembre,18,12,AVDA. GENERAL PAZ Y CNEL. RAMÓN FALCÓN,AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,9,-58.52994219,-34.64055918,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,27,2018-11-23,Tarde
2018-0127,1,2018-11-19,2018,Noviembre,19,9,AV. GRAL. PAZ Y AV. DE LOS CONSTITUYENTES,AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,12,-58.50993046,-34.56919739,MOTO-MOTO,MOTO,MOTO,CONDUCTOR,MASCULINO,29,2018-11-19,Mañana
2018-0128,2,2018-11-25,2018,Noviembre,25,4,"PAZ, GRAL. AV. 11200",AUTOPISTA,"PAZ, GRAL. AV.",Sin_cruce,9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,49,2018-11-25,Madrugada
2018-0128,2,2018-11-25,2018,Noviembre,25,4,"PAZ, GRAL. AV. 11200",AUTOPISTA,"PAZ, GRAL. AV.",Sin_cruce,9,-58.52844623,-34.64592873,AUTO-PASAJEROS,AUTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,39,2018-11-25,Madrugada
2018-0129,1,2018-11-28,2018,Noviembre,28,4,"NEWBERY, JORGE AV. Y GUEVARA",AVENIDA,"NEWBERY, JORGE AV.",Con_cruce,15,-58.45021367,-34.58695347,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,37,2018-11-30,Madrugada
2018-0130,1,2018-12-03,2018,Diciembre,3,3,GAONA AV. Y SEGUROLA AV.,AVENIDA,GAONA AV.,Con_cruce,10,-58.49022072,-34.62770192,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,42,2018-12-03,Madrugada
2018-0131,1,2018-12-07,2018,Diciembre,7,19,"MADERO, EDUARDO AV. 550",AVENIDA,"MADERO, EDUARDO AV.",Sin_cruce,1,-58.36860866,-34.60106568,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,29,2018-12-07,Noche
2018-0132,1,2018-12-12,2018,Diciembre,12,8,"AU ARTURO ILLIA Y CASTILLO, RAMON S.",AUTOPISTA,AUTOPISTA ARTURO ILLIA,Con_cruce,2,-58.39490504,-34.57241534,PEATON-CARGAS,PEATON,CARGAS,PEATON,MASCULINO,70,2018-12-12,Mañana
2018-0133,1,2018-12-12,2018,Diciembre,12,14,NAZCA AV. Y RIVADAVIA AV.,AVENIDA,NAZCA AV.,Con_cruce,7,-58.46963952,-34.63070603,PEATON-CARGAS,PEATON,CARGAS,PEATON,FEMENINO,60,2018-12-12,Tarde
2018-0134,1,2018-12-12,2018,Diciembre,12,21,LA PLATA AV. Y CASEROS AV.,AVENIDA,LA PLATA AV.,Con_cruce,7,-58.42349365,-34.64019887,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,56,2018-12-13,Noche
2018-0135,1,2018-12-18,2018,Diciembre,18,14,BELGRANO AV. Y PERU,AVENIDA,BELGRANO AV.,Con_cruce,1,-58.37471802,-34.61265002,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,80,2018-12-22,Tarde
2018-0136,1,2018-12-18,2018,Diciembre,18,15,RIVADAVIA AV. 7013,AVENIDA,RIVADAVIA AV.,Sin_cruce,7,-58.46438789,-34.62913916,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,70,2018-12-18,Tarde
2018-0137,1,2018-12-18,2018,Diciembre,18,20,ADOLFO ALSINA Y SANTIAGO DEL ESTERO,CALLE,"ALSINA, ADOLFO",Con_cruce,1,-58.38481975,-34.61100424,MOTO-PASAJEROS,MOTO,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,29,2018-12-19,Noche
2018-0138,1,2018-12-21,2018,Diciembre,21,9,BERMUDEZ 1893,CALLE,BERMUDEZ,Sin_cruce,10,-58.50751833,-34.62073702,PASAJEROS-PASAJEROS,PASAJEROS,PASAJEROS,PASAJERO_ACOMPAÑANTE,FEMENINO,79,2018-12-21,Mañana
2018-0139,1,2018-12-22,2018,Diciembre,22,6,SANTANDER 1974,CALLE,SANTANDER,Sin_cruce,7,-58.44682986,-34.63888084,MOTO-MOTO,MOTO,MOTO,PASAJERO_ACOMPAÑANTE,MASCULINO,28,2018-12-24,Mañana
2018-0140,1,2018-12-22,2018,Diciembre,22,8,JULIETA LANTERI 1400,CALLE,LANTERI JULIETA,Sin_cruce,1,-58.36004650,-34.61381341,AUTO-AUTO,AUTO,AUTO,CONDUCTOR,MASCULINO,78,2018-12-22,Mañana
2018-0141,1,2018-12-22,2018,Diciembre,22,17,MAZA Y AV. INDEPENDENCIA,AVENIDA,MAZA,Con_cruce,5,-58.41509546,-34.62085945,PEATON-MOTO,PEATON,MOTO,PEATON,MASCULINO,75,2018-12-24,Tarde
2018-0142,1,2018-12-25,2018,Diciembre,25,13,"PAZ, GRAL. AV. 5172",AUTOPISTA,"PAZ, GRAL. AV.",Sin_cruce,12,-58.50997604,-34.57251072,CARGAS-PASAJEROS,CARGAS,PASAJEROS,PASAJERO_ACOMPAÑANTE,MASCULINO,32,2019-01-01,Tarde
2018-0143,1,2018-12-29,2018,Diciembre,29,5,"OLIVERA AV. Y ALBERDI, JUAN BAUTISTA AV.",AVENIDA,OLIVERA AV.,Con_cruce,10,-58.48606475,-34.64047818,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,22,2018-12-29,Madrugada
2019-0001,1,2019-01-08,2019,Enero,8,8,"CASTILLO, RAMON S., PRES. AV. Y CALLE 12",AVENIDA,"CASTILLO, RAMON S., PRES. AV.",Con_cruce,2,-58.38526125,-34.57805810,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,25,2019-01-08,Mañana
2019-0002,1,2019-01-09,2019,Enero,9,4,"CASTAÑARES AV. Y MORENO, PERITO AV.",AVENIDA,CASTA?ARES AV.,Con_cruce,7,-58.45463662,-34.65082149,AUTO-CARGAS,AUTO,CARGAS,CONDUCTOR,MASCULINO,32,2019-01-09,Madrugada
2019-0003,1,2019-01-12,2019,Enero,12,8,SAN MARTIN AV. Y TERRADA,AVENIDA,SAN MARTIN AV.,Con_cruce,15,-58.49121672,-34.59718073,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2019-01-12,Mañana
2019-0004,1,2019-01-14,2019,Enero,14,19,"PERON, EVA AV. Y MEDINA",AVENIDA,"PERON, EVA AV.",Con_cruce,9,-58.47325712,-34.65284605,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,71,2019-01-14,Noche
2019-0005,1,2019-01-19,2019,Enero,19,12,"JUSTO, JUAN B. AV. Y ALVAREZ JONTE AV.",AVENIDA,"JUSTO, JUAN B. AV.",Con_cruce,10,-58.52108101,-34.63382309,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,43,2019-01-19,Tarde
2019-0006,1,2019-01-23,2019,Enero,23,5,"OBLIGADO RAFAEL, AV. COSTANERA 4650",AVENIDA,"OBLIGADO RAFAEL, AV.COSTANERA",Sin_cruce,14,-58.41652702,-34.55509606,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,12,2019-01-23,Madrugada
2019-0007,1,2019-01-26,2019,Enero,26,19,"MITRE, BARTOLOME Y YATAY",CALLE,"MITRE, BARTOLOME",Con_cruce,5,-58.42891604,-34.61071660,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,35,2019-01-26,Noche
2019-0008,1,2019-01-30,2019,Enero,30,22,"PAZ, GRAL. AV. 16080",AUTOPISTA,"PAZ, GRAL. AV.",Sin_cruce,8,-58.47802293,-34.69156793,MULTIPLE,MOTO,MULTIPLE,CONDUCTOR,MASCULINO,42,2019-01-31,Noche
2019-0009,1,2019-01-31,2019,Enero,31,14,CHACABUCO Y SAN JUAN AV.,AVENIDA,CHACABUCO,Con_cruce,1,-58.37564821,-34.62200207,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,34,2019-01-31,Tarde
2019-0010,2,2019-02-02,2019,Febrero,2,7,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,Sin_cruce,14,-58.42668489,-34.56961468,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,2019-02-02,Mañana
2019-0010,2,2019-02-02,2019,Febrero,2,7,DEL LIBERTADOR AV. 4100,AVENIDA,DEL LIBERTADOR AV.,Sin_cruce,14,-58.42668489,-34.56961468,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,59,2019-02-02,Mañana
2019-0011,1,2019-02-10,2019,Febrero,10,1,"PAZ, GRAL. AV. Y ALBERDI, JUAN BAUTISTA AV.",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,9,-58.51839930,-34.66252488,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,42,2019-02-10,Madrugada
2019-0012,1,2019-02-17,2019,Febrero,17,3,"CASTAÑARES AV. Y GORDILLO, TIMOTEO",AVENIDA,CASTA?ARES AV.,Con_cruce,8,-58.48432691,-34.67665828,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,31,2019-02-20,Madrugada
2019-0013,1,2019-02-20,2019,Febrero,20,7,SALVIGNY Y MOM,CALLE,SALVIGNY,Con_cruce,7,-58.43383830,-34.64457699,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,39,2019-03-02,Mañana
2019-0014,1,2019-02-20,2019,Febrero,20,17,"LAMARCA, EMILIO 5402",CALLE,"LAMARCA, EMILIO",Sin_cruce,11,-58.51664939,-34.58657938,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,69,2019-02-20,Tarde
2019-0015,1,2019-02-23,2019,Febrero,23,6,SAN MARTIN AV. 5638,AVENIDA,SAN MARTIN AV.,Sin_cruce,11,-58.49613012,-34.59703502,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,21,2019-02-23,Mañana
2019-0016,1,2019-02-24,2019,Febrero,24,2,"CARRILLO, RAMON, DR. Y FINOCHIETTO ENRIQUE DR.",CALLE,"CARRILLO, RAMON, DR.",Con_cruce,4,-58.38313603,-34.63356284,MOTO-PASAJEROS,MOTO,PASAJEROS,CONDUCTOR,MASCULINO,40,2019-02-24,Madrugada
2019-0017,1,2019-03-03,2019,Marzo,3,7,MEXICO Y PICHINCHA,CALLE,MEXICO,Con_cruce,3,-58.39914719,-34.61632317,AUTO-PASAJEROS,AUTO,PASAJEROS,CONDUCTOR,MASCULINO,22,2019-03-07,Mañana
2019-0018,1,2019-03-03,2019,Marzo,3,23,"CANTILO, INT. Y UDAONDO, GUILLERMO AV.",AUTOPISTA,"CANTILO, INT.",Con_cruce,13,-58.44927253,-34.54048625,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,29,2019-03-03,Noche
2019-0019,1,2019-03-06,2019,Marzo,6,12,DEL LIBERTADOR AV. 6326,AVENIDA,DEL LIBERTADOR AV.,Sin_cruce,13,-58.45049163,-34.55374003,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,42,2019-03-26,Tarde
2019-0020,1,2019-03-07,2019,Marzo,7,21,CHICLANA AV. 3444,AVENIDA,CHICLANA AV.,Sin_cruce,5,-58.41288952,-34.63572989,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,43,2019-03-07,Noche
2019-0021,1,2019-03-15,2019,Marzo,15,22,BOYACA AV. Y YERBAL,AVENIDA,BOYACA AV.,Con_cruce,7,-58.45743597,-34.62561234,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,23,2019-03-16,Noche
2019-0022,1,2019-03-15,2019,Marzo,15,0,ENTRE RIOS AV. BAJO PUENTE AUTOPISTA (1260 APROX),AVENIDA,ENTRE RIOS AV.,Sin_cruce,1,-58.39123782,-34.62352245,AUTO-SD,AUTO,No_data,PASAJERO_ACOMPAÑANTE,MASCULINO,42,2019-03-15,Madrugada
2019-0023,1,2019-03-16,2019,Marzo,16,8,"PAZ, GRAL. AV. Y JACQUES, AMADEO",AUTOPISTA,"PAZ, GRAL. AV.",Con_cruce,9,-58.52922765,-34.63637963,AUTO-OBJETO FIJO,AUTO,OBJETO FIJO,CONDUCTOR,MASCULINO,34,2019-03-16,Mañana
2019-0024,1,2019-03-19,2019,Marzo,19,7,ANTARTIDA ARGENTINA AV. 1325,AVENIDA,ANTARTIDA ARGENTINA AV.,Sin_cruce,1,-58.37208118,-34.58541957,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,32,2019-03-19,Mañana
2019-0025,1,2019-03-22,2019,Marzo,22,13,"MITRE, BARTOLOME Y SANCHEZ DE BUSTAMANTE",CALLE,"MITRE, BARTOLOME",Con_cruce,5,-58.41458534,-34.60937557,PEATON-AUTO,PEATON,AUTO,PEATON,MASCULINO,27,2019-04-04,Tarde
2019-0026,1,2019-03-28,2019,Marzo,28,7,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LARRAZABAL",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Con_cruce,8,-58.47976785,-34.69153196,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,MASCULINO,42,2019-03-28,Mañana
2019-0027,1,2019-03-28,2019,Marzo,28,11,SANTA FE AV. Y AZCUENAGA,AVENIDA,SANTA FE AV.,Con_cruce,2,-58.39990285,-34.59511714,MULTIPLE,BICICLETA,MULTIPLE,CICLISTA,MASCULINO,37,2019-03-28,Mañana
2019-0028,1,2019-04-06,2019,Abril,6,9,"JUSTO, JUAN B. AV. Y OROÑO, NICASIO",AVENIDA,"JUSTO, JUAN B. AV.",Con_cruce,11,-58.46051346,-34.60588536,PEATON-PASAJEROS,PEATON,PASAJEROS,PEATON,FEMENINO,42,2019-04-06,Mañana
2019-0029,1,2019-04-07,2019,Abril,7,10,"FERNANDEZ DE LA CRUZ, F. , GRAL. AV. Y LACARRA AV.",AVENIDA,"FERNANDEZ DE LA CRUZ, F., GRAL. AV.",Con_cruce,8,-58.47976785,-34.69153196,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,27,2019-04-07,Mañana
2019-0030,1,2019-04-09,2019,Abril,9,16,"ALVAREZ, DONATO, TTE. GRAL. Y YERBAL",CALLE,"ALVAREZ, DONATO, TTE. GRAL.",Con_cruce,7,-58.45457546,-34.62447891,MOTO-CARGAS,MOTO,CARGAS,CONDUCTOR,MASCULINO,25,2019-04-09,Tarde
2019-0031,1,2019-04-12,2019,Abril,12,19,"CORDOBA AV. Y MADERO, EDUARDO AV.",AVENIDA,CORDOBA AV.,Con_cruce,1,-58.36951669,-34.59832047,BICICLETA-CARGAS,BICICLETA,CARGAS,CICLISTA,MASCULINO,20,2019-04-12,Noche
2019-0032,1,2019-04-16,2019,Abril,16,11,"CAMARONES Y ALVAREZ, DONATO, TTE. GRAL. AV.",AVENIDA,CAMARONES,Con_cruce,11,-58.46415322,-34.60443790,PEATON-AUTO,PEATON,AUTO,PEATON,FEMENINO,83,2019-04-18,Mañana
2019-0033,1,2019-04-18,2019,Abril,18,1,"AUTOPISTA 25 DE MAYO Y HUERGO, ING. AV.",AUTOPISTA,AUTOPISTA 25 DE MAYO,Con_cruce,1,-58.36607137,-34.62150748,MOTO-SD,MOTO,No_data,CONDUCTOR,MASCULINO,25,2019-04-18,Madrugada
2019-0034,1,2019-04-21,2019,Abril,21,9,"MORENO, PERITO AV. 3050",AVENIDA,"MORENO, PERITO AV.",Sin_cruce,7,-58.45537373,-34.65093074,MOTO-OBJETO FIJO,MOTO,OBJETO FIJO,CONDUCTOR,MASCULINO,42,2019-04-21,Mañana
2019-0035,1,2019-04-23,2019,Abril,23,14,SUIPACHA 665,CALLE,SUIPACHA,Sin_cruce,1,-58.37942637,-34.60053054,PEATON-BICICLETA,PEATON,BICICLETA,PEATON,FEMENINO,75,2019-04-23,Tarde
2019-0036,1,2019-04-26,2019,Abril,26,22,RIGLOS Y FORMOSA,CALLE,RIGLOS,Con_cruce,6,-58.43680440,-34.62147504,MOTO-AUTO,MOTO,AUTO,CONDUCTOR,MASCULINO,34,2019-05-02,Noche
